Designator,Mid X,Mid Y,Rotation,Layer
C1,16.5,51.75,90.0,top
C10,13.25,56.0,180.0,top
C11,49.0,42.0,0.0,top
C2,15.5,51.75,90.0,top
C21,40.6375,50.55,270.0,top
C22,35.6375,50.55,270.0,top
C23,38.1375,51.25,180.0,top
C3,33.75,53.75,0.0,top
C4,14.2375,48.3375,270.0,top
C5,14.3,12.8,0.0,top
C6,45.75,53.25,90.0,top
C7,12.25,50.75,270.0,top
C8,36.75,57.0,0.0,top
C9,9.0,55.0,270.0,top
D19,28.3,37.4,180.0,top
D20,36.5,36.25,270.0,top
D4,36.925,58.425,90.0,top
J1,8.5,42.485,90.0,top
J2,21.5,31.0,0.0,top
J3,44.5,35.0,90.0,top
J6,33.5,30.195,0.0,top
L4,38.1375,53.85,180.0,top
R13,45.0,42.0,0.0,top
R17,38.1375,47.35,180.0,top
R18,36.337499,47.35,180.0,top
R27,39.9375,47.35,180.0,top
R3,32.25,34.2,90.0,top
R4,35.0,34.2,90.0,top
R5,33.75,52.75,180.0,top
R6,13.25,57.25,180.0,top
R7,11.25,57.25,0.0,top
SW1,57.5,18.5,45.0,top
U1,25.0,47.0,0.0,top
U2,12.5,18.5,180.0,top
U3,38.1375,49.25,180.0,top
U4,51.025,56.75,0.0,top
U5,11.0,55.0,270.0,top
U8,12.0,58.5,90.0,top
